,URL
"U.S. Index of Factory Employment, Iron and Steel And Their Products 01/1939-07/1949",https://data.nber.org/databases/macrohistory/rectdata/08/m08015b.dat
"U.S. Factory Employment, Iron and Steel And Their Products 01/1947-12/1951",https://data.nber.org/databases/macrohistory/rectdata/08/m08015c.dat
"U.S. Factory Employment, Iron and Steel And Products 01/1951-10/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08015d.dat
"U.S. Index of Factory Employment, Stone, Clay and Glass Products, Seasonally Adjusted 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08016.dat
"U.S. Index of Factory Employment, Lumber and Products, Seasonally Adjusted 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08017.dat
"U.S. Index of Factory Employment, Machinery, Seasonally Adjusted 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08018a.dat
"U.S. Factory Employment, Machinery 01/1939-12/1964",https://data.nber.org/databases/macrohistory/rectdata/08/m08018b.dat
"U.S. Index of Factory Employment, Automobile, Seasonally Adjusted 01/1919-12/1924",https://data.nber.org/databases/macrohistory/rectdata/08/m08019a.dat
"U.S. Index of Factory Employment, Transportation, Seasonally Adjusted 01/1923-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08019b.dat
"U.S. Factory Employment, Transportation Equipment 01/1939-11/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08019c.dat
"U.S. Unemployment of Trade Union Members, Total SECOND, 1903 - SECOND, 1906 06/1906-01/1933, 08/1933-09/1934",https://data.nber.org/databases/macrohistory/rectdata/08/q08020.dat
"Germany Employment, Metal Trades THIRD, 1903 - FOURTH, 1908 01/1907-12/1932",https://data.nber.org/databases/macrohistory/rectdata/08/q08021.dat
"Germany Employment, Building Trades 04/1914-12/1932",https://data.nber.org/databases/macrohistory/rectdata/08/m08022.dat
"Germany Employed Members of Sickness Societies, Male and Female 01/1904-11/1913",https://data.nber.org/databases/macrohistory/rectdata/08/m08023a.dat
"Germany Employed Members of Sickness Societies, Male and Female 01/1914-03/1920",https://data.nber.org/databases/macrohistory/rectdata/08/m08023b.dat
"Germany Employed Members of Sickness Societies, Male and Female 01/1925-12/1929",https://data.nber.org/databases/macrohistory/rectdata/08/m08023c.dat
"Germany Employed Members of Sickness Societies, Male and Female 12/1924-12/1929",https://data.nber.org/databases/macrohistory/rectdata/08/m08023d.dat
"Germany Employed Members of Sickness Societies, Male and Female 01/1928-10/1934",https://data.nber.org/databases/macrohistory/rectdata/08/m08023e.dat
"Germany Employed Members of Sickness Societies, Male and Female 01/1928-12/1934",https://data.nber.org/databases/macrohistory/rectdata/08/m08023f.dat
"France Percentage Unemployed Among Trade Union Members THIRD, 1897 - FOURTH, 1899 06/1897-12/1899",https://data.nber.org/databases/macrohistory/rectdata/08/m08024a.dat
"France Coefficient of Placement Index, Seasonally Adjusted 01/1920-02/1938",https://data.nber.org/databases/macrohistory/rectdata/08/m08024aa.dat
"France Percentage Unemployed Among Trade Union Members, Seasonally Adjusted FIRST, 1900 - SECOND, 1914 06/1897-07/1914",https://data.nber.org/databases/macrohistory/rectdata/08/m08024b.dat
"U.S. Registrations For Positions, Free Employment Office 08/1920-12/1935",https://data.nber.org/databases/macrohistory/rectdata/08/m08025.dat
"U.S. Positions Open, Illinois Free Employment Offices 08/1920-12/1934",https://data.nber.org/databases/macrohistory/rectdata/08/m08026.dat
U.S. Labor Market Index 01/1920-12/1934,https://data.nber.org/databases/macrohistory/rectdata/08/m08027.dat
"Germany Male Applicants Per Hundred Positions 01/1896-07/1914,01/1915-09/1934",https://data.nber.org/databases/macrohistory/rectdata/08/m08028.dat
"U.S. Average Hours of Work Per Week, Manufacturing Industries, Total Wage Earners, Nicb 06/1920-12/1921, 07/1922-07/1948",https://data.nber.org/databases/macrohistory/rectdata/08/m08029a.dat
"U.S. Average Hours of Work Per Week, Production Workers, Manufacturing, Total, BLS 01/1932-04/1969",https://data.nber.org/databases/macrohistory/rectdata/08/m08029b.dat
"U.S. Average Hours of Work Per Week Per Wage Earner, All Male, Twenty-Five Manufacturing Industries 06/1920-12/1921, 07/1922-04/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08030.dat
"U.S. Average Actual Hours of Work Per Week Per Wage Earner, Male, Semi-Skilled and Skilled, Twenty-Five Manufacturing 06/1920-12/1921, 07/1922-04/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08031.dat
"U.S. Average Actual Hours Worked Per Week Per Wage Earner, Male, Unskilled, Twenty-Five Manufacturing Industries 06/1920-12/1921, 07/1922-07/1948",https://data.nber.org/databases/macrohistory/rectdata/08/m08032.dat
"U.S. Average Actual Hours of Work Per Week Per Wage Earner, Female, Twenty-Five Manufacturing Industries 06/1920-12/1921, 07/1922-04/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08033.dat
"U.S. Average Hours of Work Per Week, Class I Railroad Employees, All Wage-Earners 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/m08034a.dat
"U.S. Average Hours of Work Per Week, Class I Railroad Employees, All Wage-Earners, BLS 01/1939-09/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08034b.dat
"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Skilled and Semi-Skilled Shop Workers. THIRD, 1924 - FOURTH, 1933 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/q08035.dat
"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Train and Engine Service. 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/m08036.dat
"U.S. Average Hours of Work Per Week, Class I Railroad Employees, Unskilled Labor FIRST, 1924 - FOURTH, 1932 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/q08037.dat
"U.K. Iron Mining, Average Number of Days Per Week Worked For Each Month 01/1895-08/1939",https://data.nber.org/databases/macrohistory/rectdata/08/m08038.dat
U.S. Estimated Per Capita Money Earnings of Wage Earners in Manufacturing Industries 01/1915-12/1928,https://data.nber.org/databases/macrohistory/rectdata/08/m08039.dat
U.S. Average Absolute Annual Earnings of Employees Or Wage Earners in All Manufacturing Industries 01/1915-12/1928,https://data.nber.org/databases/macrohistory/rectdata/08/m08040.dat
U.S. Average Weekly Earnings in Twelve Manufacturing Industries 01/1917-02/1934,https://data.nber.org/databases/macrohistory/rectdata/08/m08041.dat
"U.S. Average Weekly Earnings of First Class Railroad Employees, All Wage Earners 07/1921-06/1943, 01/1947-09/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08042.dat
"U.S. Average Weekly Earnings, Skilled and Semi-Skilled Shop Employees of First Class Railroads FIRST AND SECOND, 1921; THIRD, 1924 - FOURTH, 1934 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/q08043.dat
"U.S. Average Weekly Earnings, First Class Railroad Employees, Train and Engine Service 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/m08044.dat
"U.S. Average Weekly Earnings, First Class Railroad Employees, Unskilled Labor FIRST, 1921 - FOURTH, 1922; FIRST, 1924 - FOURTH, 1932 07/1921-06/1943",https://data.nber.org/databases/macrohistory/rectdata/08/q08045.dat
"New York State Average Weekly Earnings, Representative Factories 06/1914-12/1941",https://data.nber.org/databases/macrohistory/rectdata/08/m08046.dat
"U.S. Average Monthly Wages, Professional Clerical and General Employees of First Class Steam Railroads 07/1921-02/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08047.dat
Great Britain Index of Wages 01/1919-12/1928,https://data.nber.org/databases/macrohistory/rectdata/08/m08048a.dat
"Great Britain New Index of Average Weekly Wages, Seasonally Adjusted 01/1925-08/1939",https://data.nber.org/databases/macrohistory/rectdata/08/m08048b.dat
"U.S. Straight Time Hourly Earnings, Professional, Clerical, and General Railroad Employees 07/1921-02/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08055.dat
U.S. Index of Composite Wages 01/1910-12/1920,https://data.nber.org/databases/macrohistory/rectdata/08/m08061b.dat
U.S. Index of Composite Wages 01/1919-07/1946,https://data.nber.org/databases/macrohistory/rectdata/08/m08061c.dat
U.S. Index of Composite Wages 01/1938-10/1949,https://data.nber.org/databases/macrohistory/rectdata/08/m08061d.dat
"U.S. Average Hourly Wages, Common Labor On Federal-Aid Road Building Projects 01/1922-05/1944",https://data.nber.org/databases/macrohistory/rectdata/08/m08062.dat
"U.S. Average Wages, Steel Workers, Youngstown District 01/1917-04/1938",https://data.nber.org/databases/macrohistory/rectdata/08/m08063.dat
U.S. Index of Electric Railway and Bus Wages 01/1933-07/1944,https://data.nber.org/databases/macrohistory/rectdata/08/m08064.dat
U.S. Street Railway Wages Index 01/1914-04/1936,https://data.nber.org/databases/macrohistory/rectdata/08/m08064a.dat
U.S. Estimated Per Capita Real Earnings of Wage Earners in Manufacturing Industries 01/1915-12/1928,https://data.nber.org/databases/macrohistory/rectdata/08/m08067.dat
"U.S. Index Af Ral Annual Earnings , All Manufactoring Industries 1/1915-12/1928",https://data.nber.org/databases/macrohistory/rectdata/08/m08068.dat
"U.S. Index of Factory Payrolls, Total 11/1915-06/1922",https://data.nber.org/databases/macrohistory/rectdata/08/m08069a.dat
"U.S. Index of Aggregate Weekly Payrolls, Production Workers, Total Manufacturing 01/1919-12/1968",https://data.nber.org/databases/macrohistory/rectdata/08/m08069b.dat
"U.S. Index of Factory Payrolls, Food Products, Bureau Of Labor Statistics 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08070a.dat
"U.S. Factory Payrolls, Food Products, Bureau of Labor Statistics, National Bureau Of Economic Research. 01/1947-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08070b.dat
"U.S. Index of Factory Payrolls, Textiles 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08071a.dat
"U.S. Factory Payrolls, Textiles 01/1947-03/1951",https://data.nber.org/databases/macrohistory/rectdata/08/m08071b.dat
"U.S. Factory Payrolls, Textiles 01/1951-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08071c.dat
"U.S. Index of Factory Payrolls, Paper and Printing 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08072a.dat
"U.S. Index of Factory Payrolls, Paper and Printing 01/1947-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08072b.dat
"U.S. Index of Factory Payrolls, Iron and Steel Products 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08073.dat
"U.S. Index of Factory Payrolls, Iron and Steel 06/1920-12/1921, 07/1922-12/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08073aa.dat
"U.S. Index of Factory Payrolls, Stone Clay and Glass 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08074.dat
U.S. Index of Factory Payrolls - Lumber and Products 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08075.dat
"U.S. Index of Factory Payrolls, Machinery 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08076a.dat
"U.S. Factory Payrolls, Machinery 01/1947-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08076b.dat
"U.S. Index of Factory Payrolls, Transportation Equipment 01/1923-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08077a.dat
"U.S. Factory Payrolls, Transportation Equipment 01/1947-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08077b.dat
"U.S. Index of Factory Payrolls, New York State Factories 06/1914-12/1941",https://data.nber.org/databases/macrohistory/rectdata/08/m08078a.dat
U.S. Index of Factory Payrolls 01/1935-05/1948,https://data.nber.org/databases/macrohistory/rectdata/08/m08078b.dat
U.S. Total Dividend Payments 09/1884-12/1903,https://data.nber.org/databases/macrohistory/rectdata/08/m08079a.dat
U.S. Total Dividend Payments 01/1906-12/1926,https://data.nber.org/databases/macrohistory/rectdata/08/m08079b.dat
U.S. Total Dividend Payments 01/1925-03/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08079c.dat
"U.S. Dividend Payments, Industrial Corporations 01/1902-12/1926",https://data.nber.org/databases/macrohistory/rectdata/08/m08080a.dat
"U.S. Dividend Payments, Industrial Corporations 01/1925-03/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08080b.dat
U.S. Index of Factory Employment- Wearing Apparel 1919-1941 01/1919-12/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08081.dat
"U.S. Help-Wanted Advertising in Newspapers, Metropolitan Life Insurance Company 01/1919-08/1960",https://data.nber.org/databases/macrohistory/rectdata/08/m08082a.dat
"U.S. Help-Wanted Advertising in Newspapers, Nicb 01/1951-01/1966",https://data.nber.org/databases/macrohistory/rectdata/08/m08082b.dat
"U.S. Total Interest Payments 09/1884-12/1903, 01, 05-06, 10-12/1906, 01-08, 11-12/1907, 02/1908-01/1909, 04, 06-12/1909, 06/1910-03/1912, 05/1912-06/1918, 08/1918- 04/1934",https://data.nber.org/databases/macrohistory/rectdata/08/m08083.dat
U.S. Unemployment 01/1929-12/1944,https://data.nber.org/databases/macrohistory/rectdata/08/m08084a.dat
U.S. Unemployment 03/1940-12/1957,https://data.nber.org/databases/macrohistory/rectdata/08/m08084b.dat
U.S. Unemployment 1947-1966 01/1947-12/1966,https://data.nber.org/databases/macrohistory/rectdata/08/m08084c.dat
U.S. Index of Factory Employment-Slaughtering and Meat Packing 1919-1942 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08088.dat
U.S. Index of Factory Employment-Baking 1919-1942 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08088.dat
"For 1919-30 BLS Bulletin 10 Pp 105,72-73 For 1931-33 BLS Mimeo Release November 1936 - Revised Index Numbers of Factory Employment and Payrolls.",https://data.nber.org/databases/macrohistory/rectdata/08/m08089.dat
"U.S. Index of Factory Employment- Tobacco Manufacturers, B.L.S. 1919-1956 01/1919-11/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08090c.dat
"U.S. Index of Factory Employment- Tobacco Manufacturers, B.L.S. 1919-1956 01/1939-12/1951",https://data.nber.org/databases/macrohistory/rectdata/08/m08090b.dat
U.S. NBER Series: 08091 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08091.dat
"U.S. Index of Factory Employment, Men's Clothing, Seasonally Adjusted 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08092.dat
"U.S. Index of Factory Employment, Women's Clothing 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08093.dat
"U.S. Index of Factory Employment, Millinery 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08094.dat
"U.S. Index of Factory Employment, Shirts and Collars 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08095.dat
"U.S. Index of Factory Employment, Dyeing and Finishing 1919-1941 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08096.dat
"U.S. Index of Factory Employment, Fabrics 1919-1941 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08097.dat
"U.S. Index of Factory Employment, Cotton Goods, B.L.S. 1919-1941 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08098.dat
"U.S. Index of Factory Employment, Silk and Rayon Goods 1919-1914 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08099..dat
U.S. 1919-1941 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08099.dat
"U.S. Index of Factory Employment, Knit Goods, B.L.S. 1919-1938 01/1919-07/1939",https://data.nber.org/databases/macrohistory/rectdata/08/m08100.dat
"U.S. Index of Factory Employment, Leather and Manufactures, Seasonally Adjusted 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08101a.dat
"U.S. Factory Employment, Leather and Manufactures 01/1939-11/1956",https://data.nber.org/databases/macrohistory/rectdata/08/m08101b.dat
"U.S. Index of Factory Employment, Leather 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08102.dat
"U.S. Index of Factory Employment, Boots and Shoes 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08103.dat
"U.S Index of Factory Employment, Boots and Shoes 06/1920-12/1921, 07/1922-12/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08103aa.dat
"U.S. Index of Factory Employment, Paper and Pulp 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08104.dat
"U.S. Index of Factory Employment, Paper and Pulp 06/1920-12/1921, 07/1922-12/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08104aa.dat
"U.S. Index of Factory Employment, Paper Boxes 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08105.dat
"U.S. Index of Employment, Hardware 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08106.dat
"U.S. Index of Factory Employment, Glass 01/1919-07/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08107.dat
"U.S. Index of Factory Employment, Cement 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08108.dat
"U.S. Index of Factory Employment, Furniture 01/1919-08/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08109a.dat
"U.S. Index of Factory Employment, Furniture 06/1920-12/1921, 07/1922-12/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08109aa.dat
"U.S. Factory Employment, Furniture and Fixtures 01/1947-01/1957",https://data.nber.org/databases/macrohistory/rectdata/08/m08109b.dat
"U.S. Index of Factory Payrolls, Cane Sugar Refining 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08110.dat
U.S. Index of Factory Payrolls-Slaughtering and Meat Packing 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08111.dat
"U.S. Index of Factory Payrolls, Baking, Bureau Of Labor Statistics 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08112.dat
"U.S. Index of Factory Payrolls, Flour, Bureau Of Labor Statistics 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08113.dat
"U.S. Index of Factory Payrolls, Tobacco Manufactures, Bureau Of Labor Statistics, 01/1919-09/1942",https://data.nber.org/databases/macrohistory/rectdata/08/m08114a.dat
"U.S. Factory Payrolls, Tobacco Manufactures, Bureau of Labor Statistics, National Bureau Of Economic Research. 01/1947-03/1954",https://data.nber.org/databases/macrohistory/rectdata/08/m08114b.dat
U.S. Index of Factory Payrolls - Wearing Apparel 01/1919-09/1942,https://data.nber.org/databases/macrohistory/rectdata/08/m08115.dat
